tac_doc_id,tac_sentence_id,sentence,tac_tokens,subj_start,subj_end,obj_start,obj_end,assessment,alt_subj_start,alt_subj_end,alt_obj_start,alt_obj_end
APW_ENG_20071029.1019.LDC2009T13,61b3a0af8f894db227ae,"The McLaren driver, who finished second in the championship behind Ferrari's Kimi Raikkonen, grew up in Stevenage , 53 kilometers (33 miles) north of London.","['The', 'McLaren', 'driver', ',', 'who', 'finished', 'second', 'in', 'the', 'championship', 'behind', 'Ferrari', ""'s"", 'Kimi', 'Raikkonen', ',', 'grew', 'up', 'in', 'Stevenage', ',', '53', 'kilometers', '-LRB-', '33', 'miles', '-RRB-', 'north', 'of', 'London', '.']",2,2,19,19,,,,,
LTW_ENG_20071101.0142.LDC2009T13,61b3a0af8f9fb9ded593,"In 1967, two years after graduating from Barnard College, she married a Swedish social worker and moved to Stockholm, where she found work as a typist for the Stockholm International Peace Research Institute.","['In', '1967', ',', 'two', 'years', 'after', 'graduating', 'from', 'Barnard', 'College', ',', 'she', 'married', 'a', 'Swedish', 'social', 'worker', 'and', 'moved', 'to', 'Stockholm', ',', 'where', 'she', 'found', 'work', 'as', 'a', 'typist', 'for', 'the', 'Stockholm', 'International', 'Peace', 'Research', 'Institute', '.']",23,23,20,20,,,,,
LTW_ENG_20081029.0019.LDC2009T13,61b3a0af8f0e5c781ed4,"Sen. Barbara Boxer, D-Calif., and Sen. Thomas R. Carper, D-Del., as well as the Natural Resources Defense Council, have called on the EPA to undertake a new analysis of the impact of its proposed NSR rule, given that the CAIR regulation has been nullified.","['Sen.', 'Barbara', 'Boxer', ',', 'D-Calif.', ',', 'and', 'Sen.', 'Thomas', 'R.', 'Carper', ',', 'D-Del.', ',', 'as', 'well', 'as', 'the', 'Natural', 'Resources', 'Defense', 'Council', ',', 'have', 'called', 'on', 'the', 'EPA', 'to', 'undertake', 'a', 'new', 'analysis', 'of', 'the', 'impact', 'of', 'its', 'proposed', 'NSR', 'rule', ',', 'given', 'that', 'the', 'CAIR', 'regulation', 'has', 'been', 'nullified', '.']",1,2,4,4,,,,,
NYT_ENG_20070420.0018.LDC2009T13,61b3a0af8f51839d1119,"After moving to Austin, he was of counsel to a firm there and taught law at the University of Texas at Austin for several more years.","['After', 'moving', 'to', 'Austin', ',', 'he', 'was', 'of', 'counsel', 'to', 'a', 'firm', 'there', 'and', 'taught', 'law', 'at', 'the', 'University', 'of', 'Texas', 'at', 'Austin', 'for', 'several', 'more', 'years', '.']",5,5,3,3,,,,,
APW_ENG_20070810.1107.LDC2009T13,61b3a0af8f3c398766d9,"As attorney general, Flowers took over from local prosecutors in 1965 in the slaying of Viola Liuzzo, a white civil rights worker from Detroit who was killed by gunshots from a car of Ku Klux Klan nightriders as she transported protesters after the Selma - to-Montgomery voting rights march.","['As', 'attorney', 'general', ',', 'Flowers', 'took', 'over', 'from', 'local', 'prosecutors', 'in', '1965', 'in', 'the', 'slaying', 'of', 'Viola', 'Liuzzo', ',', 'a', 'white', 'civil', 'rights', 'worker', 'from', 'Detroit', 'who', 'was', 'killed', 'by', 'gunshots', 'from', 'a', 'car', 'of', 'Ku', 'Klux', 'Klan', 'nightriders', 'as', 'she', 'transported', 'protesters', 'after', 'the', 'Selma', '-', 'to-Montgomery', 'voting', 'rights', 'march', '.']",40,40,25,25,,,,,
NYT_ENG_20080120.0045.LDC2009T13,61b3a0af8f9403400841,"""The judges seem to believe that children in this coercive atmosphere are acting freely and voluntarily ,"" said Dillinger, the public defender in Pinellas and Pasco counties.","['``', 'The', 'judges', 'seem', 'to', 'believe', 'that', 'children', 'in', 'this', 'coercive', 'atmosphere', 'are', 'acting', 'freely', 'and', 'voluntarily', ',', ""''"", 'said', 'Dillinger', ',', 'the', 'public', 'defender', 'in', 'Pinellas', 'and', 'Pasco', 'counties', '.']",20,20,26,26,,,,,
APW_ENG_20070118.1098.LDC2009T13,61b3a0af8facd7e4a3c9,"Buchwald built his career in Paris, where he wrote his first column in the European edition of the New York Herald Tribune in 1949.","['Buchwald', 'built', 'his', 'career', 'in', 'Paris', ',', 'where', 'he', 'wrote', 'his', 'first', 'column', 'in', 'the', 'European', 'edition', 'of', 'the', 'New', 'York', 'Herald', 'Tribune', 'in', '1949', '.']",10,10,5,5,,,,,
NYT_ENG_20080504.0041.LDC2009T13,61b3a0af8fce3b68dced,"With the blessing of the state attorney, the sheriff, judges and local service providers, he created the Tampa Bay area's first diversion program for people with mental illnesses.","['With', 'the', 'blessing', 'of', 'the', 'state', 'attorney', ',', 'the', 'sheriff', ',', 'judges', 'and', 'local', 'service', 'providers', ',', 'he', 'created', 'the', 'Tampa', 'Bay', 'area', ""'s"", 'first', 'diversion', 'program', 'for', 'people', 'with', 'mental', 'illnesses', '.']",17,17,20,22,,,,,
NYT_ENG_20071020.0001.LDC2009T13,61b3a0af8fae07f79561,"In 1974, Roraback represented Peter Reilly , 18, of Canaan, Conn., in his first trial on charges that he murdered his mother.","['In', '1974', ',', 'Roraback', 'represented', 'Peter', 'Reilly', ',', '18', ',', 'of', 'Canaan', ',', 'Conn.', ',', 'in', 'his', 'first', 'trial', 'on', 'charges', 'that', 'he', 'murdered', 'his', 'mother', '.']",3,3,11,11,,,,,
eng-WL-11-174583-12935418,61b3a0af8f1279c41d72,"Myleene reveals ""Matt Damon, Ben Stiller, Leona Lewis and Angelina Jolie all love her and even Simon Cowell loves her enough to let her run around in his white-walled mansion in LA.""","['Myleene', 'reveals', '``', 'Matt', 'Damon', ',', 'Ben', 'Stiller', ',', 'Leona', 'Lewis', 'and', 'Angelina', 'Jolie', 'all', 'love', 'her', 'and', 'even', 'Simon', 'Cowell', 'loves', 'her', 'enough', 'to', 'let', 'her', 'run', 'around', 'in', 'his', 'white-walled', 'mansion', 'in', 'LA.', ""''""]",30,30,34,34,,,,,
NYT_ENG_20070702.0268.LDC2009T13,61b3a0af8fd25ac1cc96,But her father put an end to her child-star career when she was 12 so that she could concentrate on her education at Erasmus Hall High School in Brooklyn and the Professional Children's School in Manhattan.,"['But', 'her', 'father', 'put', 'an', 'end', 'to', 'her', 'child-star', 'career', 'when', 'she', 'was', '12', 'so', 'that', 'she', 'could', 'concentrate', 'on', 'her', 'education', 'at', 'Erasmus', 'Hall', 'High', 'School', 'in', 'Brooklyn', 'and', 'the', 'Professional', 'Children', ""'s"", 'School', 'in', 'Manhattan', '.']",20,20,28,28,,,,,
eng-WL-11-174598-12966506,61b3a0af8f4a082642d5,"Party girl: Alice, taking a tumble during a recent night out at Bungalow 8, is a fixture on London's social scene -LSB- see older posts for my narrative on this scene, dissociatively sized plant pots and whatnot; as if little Alice has just taken the pill that makes her small ;D, this kind of thing is seen in that Pjanoo video I showed in this post -RSB-","['Party', 'girl', ':', 'Alice', ',', 'taking', 'a', 'tumble', 'during', 'a', 'recent', 'night', 'out', 'at', 'Bungalow', '8', ',', 'is', 'a', 'fixture', 'on', 'London', ""'s"", 'social', 'scene', '-LSB-', 'see', 'older', 'posts', 'for', 'my', 'narrative', 'on', 'this', 'scene', ',', 'dissociatively', 'sized', 'plant', 'pots', 'and', 'whatnot', ';', 'as', 'if', 'little', 'Alice', 'has', 'just', 'taken', 'the', 'pill', 'that', 'makes', 'her', 'small', ';D', ',', 'this', 'kind', 'of', 'thing', 'is', 'seen', 'in', 'that', 'Pjanoo', 'video', 'I', 'showed', 'in', 'this', 'post', '-RSB-']",46,46,21,21,,,,,
LTW_ENG_20070819.0024.LDC2009T13,61b3a0af8f66b1625461,"Survivors include his wife of 39 years, Carolyn Deaver of Bethesda; two children, Amanda Deaver of Washington and Blair Deaver of Bend, Ore; a sister; a brother, and three grandchildren.","['Survivors', 'include', 'his', 'wife', 'of', '39', 'years', ',', 'Carolyn', 'Deaver', 'of', 'Bethesda', ';', 'two', 'children', ',', 'Amanda', 'Deaver', 'of', 'Washington', 'and', 'Blair', 'Deaver', 'of', 'Bend', ',', 'Ore', ';', 'a', 'sister', ';', 'a', 'brother', ',', 'and', 'three', 'grandchildren', '.']",8,9,11,11,,,,,
NYT_ENG_20070109.0332.LDC2009T13,61b3a0af8f6ca5ce7fec,"After graduation, she practiced for a short time with her father in Poughkeepsie.","['After', 'graduation', ',', 'she', 'practiced', 'for', 'a', 'short', 'time', 'with', 'her', 'father', 'in', 'Poughkeepsie', '.']",3,3,13,13,,,,,
NYT_ENG_20070525.0019.LDC2009T13,61b3a0af8f200d9af560,"At Oxford, he studied politics, philosophy and economics at Balliol College, where one of his tutors was the philosopher and critic Sir Isaiah Berlin, who became a lifelong friend.","['At', 'Oxford', ',', 'he', 'studied', 'politics', ',', 'philosophy', 'and', 'economics', 'at', 'Balliol', 'College', ',', 'where', 'one', 'of', 'his', 'tutors', 'was', 'the', 'philosopher', 'and', 'critic', 'Sir', 'Isaiah', 'Berlin', ',', 'who', 'became', 'a', 'lifelong', 'friend', '.']",17,17,1,1,,,,,
AFP_ENG_20070615.0441.LDC2009T13,61b3a0af8fd8d3dfb414,"Ban recalled that, while serving as his country's ambassador in Vienna from 1998 to 2000, he got to know Waldheim personally when the latter retired from public life.","['Ban', 'recalled', 'that', ',', 'while', 'serving', 'as', 'his', 'country', ""'s"", 'ambassador', 'in', 'Vienna', 'from', '1998', 'to', '2000', ',', 'he', 'got', 'to', 'know', 'Waldheim', 'personally', 'when', 'the', 'latter', 'retired', 'from', 'public', 'life', '.']",18,18,12,12,,,,,
LTW_ENG_20071129.0012.LDC2009T13,61b3a0af8f1959d6bd62,"Richard H. Nolte , 86, the second executive director of the Institute of Current World Affairs and a Middle East expert who was appointed ambassador to the United Arab Republic (Egypt) but never got to serve, died Nov. 22 at Kendal at Hanover, a retirement community in Hanover, N.H. .","['Richard', 'H.', 'Nolte', ',', '86', ',', 'the', 'second', 'executive', 'director', 'of', 'the', 'Institute', 'of', 'Current', 'World', 'Affairs', 'and', 'a', 'Middle', 'East', 'expert', 'who', 'was', 'appointed', 'ambassador', 'to', 'the', 'United', 'Arab', 'Republic', '-LRB-', 'Egypt', '-RRB-', 'but', 'never', 'got', 'to', 'serve', ',', 'died', 'Nov.', '22', 'at', 'Kendal', 'at', 'Hanover', ',', 'a', 'retirement', 'community', 'in', 'Hanover', ',', 'N.H.', '.']",0,2,28,30,,,,,
LTW_ENG_20071003.0154.LDC2009T13,61b3a0af8f0046c5b954,"When Rothman was 12, she moved with her family to Los Angeles, where her father established a furniture repair shop.","['When', 'Rothman', 'was', '12', ',', 'she', 'moved', 'with', 'her', 'family', 'to', 'Los', 'Angeles', ',', 'where', 'her', 'father', 'established', 'a', 'furniture', 'repair', 'shop', '.']",1,1,11,12,,,,,
NYT_ENG_20070420.0018.LDC2009T13,61b3a0af8fd930eee2b2,"He was 89 and moved to Austin, in his wife's home state, from Garden City in 1981.","['He', 'was', '89', 'and', 'moved', 'to', 'Austin', ',', 'in', 'his', 'wife', ""'s"", 'home', 'state', ',', 'from', 'Garden', 'City', 'in', '1981', '.']",0,0,16,17,,,,,
NYT_ENG_20101206.0162,61b3a0af8f509df2075b,"NY-SCHOOLS-CHIEF (New York) - It's all new to Cathleen P. Black, the chancellor-designee of New York City's schools, and a visit to Public School 33 on Monday indicated as such.","['NY-SCHOOLS-CHIEF', '-LRB-', 'New', 'York', '-RRB-', '--', 'It', ""'s"", 'all', 'new', 'to', 'Cathleen', 'P.', 'Black', ',', 'the', 'chancellor-designee', 'of', 'New', 'York', 'City', ""'s"", 'schools', ',', 'and', 'a', 'visit', 'to', 'Public', 'School', '33', 'on', 'Monday', 'indicated', 'as', 'such', '.']",11,13,18,20,,,,,
NYT_ENG_20070104.0313.LDC2009T13,61b3a0af8ff5dfe2971e,"Sen. Barbara Boxer, D-Calif., the new chairwoman of the Senate Committee on Environment and Public Works, has vowed to make greenhouse gases a priority, with hearings expected to begin this month.","['Sen.', 'Barbara', 'Boxer', ',', 'D-Calif.', ',', 'the', 'new', 'chairwoman', 'of', 'the', 'Senate', 'Committee', 'on', 'Environment', 'and', 'Public', 'Works', ',', 'has', 'vowed', 'to', 'make', 'greenhouse', 'gases', 'a', 'priority', ',', 'with', 'hearings', 'expected', 'to', 'begin', 'this', 'month', '.']",1,2,4,4,,,,,
eng-WL-11-174587-12962985,61b3a0af8f8cacc6860a,"The Hills star Frankie Delgado arrives at the White Party hosted by Sean ` Diddy' Combs and Ashton Kutcher to help raise awareness for Malaria No More held at a Private Residence on July 4 , 2009 in Beverly Hills, California.","['The', 'Hills', 'star', 'Frankie', 'Delgado', 'arrives', 'at', 'the', 'White', 'Party', 'hosted', 'by', 'Sean', '`', 'Diddy', ""'"", 'Combs', 'and', 'Ashton', 'Kutcher', 'to', 'help', 'raise', 'awareness', 'for', 'Malaria', 'No', 'More', 'held', 'at', 'a', 'Private', 'Residence', 'on', 'July', '4', ',', '2009', 'in', 'Beverly', 'Hills', ',', 'California', '.']",3,4,39,40,,,,,
APW_ENG_20090706.1087,61b3a0af8f2f84e0c670,"On Monday, however, he greeted well-wishers at his Tehran home for a holiday commemorating Shiism's greatest saint, Imam Ali, according to the Web site Parsine, which posted photos of him sitting in a salon with men and women in chadors.","['On', 'Monday', ',', 'however', ',', 'he', 'greeted', 'well-wishers', 'at', 'his', 'Tehran', 'home', 'for', 'a', 'holiday', 'commemorating', 'Shiism', ""'s"", 'greatest', 'saint', ',', 'Imam', 'Ali', ',', 'according', 'to', 'the', 'Web', 'site', 'Parsine', ',', 'which', 'posted', 'photos', 'of', 'him', 'sitting', 'in', 'a', 'salon', 'with', 'men', 'and', 'women', 'in', 'chadors', '.']",9,9,10,10,,,,,
NYT_ENG_20080407.0069.LDC2009T13,61b3a0af8f1d7289d02c,"TV-IDOL-JOHNS - ATLANTA - ""American Idol"" finalist Michael Johns moved to Los Angeles several years ago, but his heart is still in Atlanta.","['TV-IDOL-JOHNS', '--', 'ATLANTA', '--', '``', 'American', 'Idol', ""''"", 'finalist', 'Michael', 'Johns', 'moved', 'to', 'Los', 'Angeles', 'several', 'years', 'ago', ',', 'but', 'his', 'heart', 'is', 'still', 'in', 'Atlanta', '.']",9,10,2,2,,,,,
eng-WL-11-174572-12949599,61b3a0af8f02adebe935,In Dallas? Frankie Delgado And Sleazy T will be at Aura tonight,"['In', 'Dallas', '?', 'Frankie', 'Delgado', 'And', 'Sleazy', 'T', 'will', 'be', 'at', 'Aura', 'tonight']",3,4,11,11,,,,,
NYT_ENG_20071026.0056.LDC2009T13,61b3a0af8f75a9f664a9,"In 1974, divorced and the mother of a 5-year-old, Forsberg moved to Boston and began studying arms control at MIT; she received her PhD in 1980.","['In', '1974', ',', 'divorced', 'and', 'the', 'mother', 'of', 'a', '5-year-old', ',', 'Forsberg', 'moved', 'to', 'Boston', 'and', 'began', 'studying', 'arms', 'control', 'at', 'MIT', ';', 'she', 'received', 'her', 'PhD', 'in', '1980', '.']",11,11,14,14,,,,,
LTW_ENG_20070530.0123.LDC2009T13,61b3a0af8f0de04f4f9e,"Mitchell was elected in 1970 to the first of his eight terms in Congress, and in his 16 years representing his Baltimore district, he tried to ensure that black-owned businesses got their share of tax money spent on public-works projects and called attention to alleged job bias on the Baltimore waterfront and promotion practices at Social Security Administration headquarters in Woodlawn.","['Mitchell', 'was', 'elected', 'in', '1970', 'to', 'the', 'first', 'of', 'his', 'eight', 'terms', 'in', 'Congress', ',', 'and', 'in', 'his', '16', 'years', 'representing', 'his', 'Baltimore', 'district', ',', 'he', 'tried', 'to', 'ensure', 'that', 'black-owned', 'businesses', 'got', 'their', 'share', 'of', 'tax', 'money', 'spent', 'on', 'public-works', 'projects', 'and', 'called', 'attention', 'to', 'alleged', 'job', 'bias', 'on', 'the', 'Baltimore', 'waterfront', 'and', 'promotion', 'practices', 'at', 'Social', 'Security', 'Administration', 'headquarters', 'in', 'Woodlawn', '.']",17,17,62,62,,,,,
APW_ENG_20081207.0134.LDC2009T13,61b3a0af8f80cc099242,"A Los Angeles native who joined NBC News in 1995, Gregory was MSNBC's chief anchor on Election Night and during general election debates, and has hosted an hourlong political show weekdays on MSNBC.","['A', 'Los', 'Angeles', 'native', 'who', 'joined', 'NBC', 'News', 'in', '1995', ',', 'Gregory', 'was', 'MSNBC', ""'s"", 'chief', 'anchor', 'on', 'Election', 'Night', 'and', 'during', 'general', 'election', 'debates', ',', 'and', 'has', 'hosted', 'an', 'hourlong', 'political', 'show', 'weekdays', 'on', 'MSNBC', '.']",11,11,1,2,,,,,
NYT_ENG_20090702.0078,61b3a0af8fc313a99665,"Former President Bill Clinton has agreed to headline a fundraiser later this month for Rep. Carolyn Maloney, the lawmaker representing Manhattan's posh Upper East Side who is planning to challenge Sen. Kirsten Gillibrand for the Democratic nomination.","['Former', 'President', 'Bill', 'Clinton', 'has', 'agreed', 'to', 'headline', 'a', 'fundraiser', 'later', 'this', 'month', 'for', 'Rep.', 'Carolyn', 'Maloney', ',', 'the', 'lawmaker', 'representing', 'Manhattan', ""'s"", 'posh', 'Upper', 'East', 'Side', 'who', 'is', 'planning', 'to', 'challenge', 'Sen.', 'Kirsten', 'Gillibrand', 'for', 'the', 'Democratic', 'nomination', '.']",15,16,21,21,,,,,
LTW_ENG_20070906.0121.LDC2009T13,61b3a0af8f8f3eb5ecf4,"Her first husband, Dennis Dunn, was Republican Party chairman in King County, Wash. .","['Her', 'first', 'husband', ',', 'Dennis', 'Dunn', ',', 'was', 'Republican', 'Party', 'chairman', 'in', 'King', 'County', ',', 'Wash.', '.']",4,5,12,13,,,,,
eng-WL-107-174567-12931742,61b3a0af8f391750e6a5,"He lives in Hammond, Louisiana, about half an hour south of Jamie Lynn's home in Kentwood.","['He', 'lives', 'in', 'Hammond', ',', 'Louisiana', ',', 'about', 'half', 'an', 'hour', 'south', 'of', 'Jamie', 'Lynn', ""'s"", 'home', 'in', 'Kentwood', '.']",13,14,18,18,,,,,
NYT_ENG_20101116.0125,61b3a0af8ff5ed79504c,"By her own account, Cathleen P. Black, Mayor Michael R. Bloomberg's choice to be the next New York City schools chancellor, has had almost no experience with the public education system.","['By', 'her', 'own', 'account', ',', 'Cathleen', 'P.', 'Black', ',', 'Mayor', 'Michael', 'R.', 'Bloomberg', ""'s"", 'choice', 'to', 'be', 'the', 'next', 'New', 'York', 'City', 'schools', 'chancellor', ',', 'has', 'had', 'almost', 'no', 'experience', 'with', 'the', 'public', 'education', 'system', '.']",5,7,19,21,,,,,
NYT_ENG_20100213.0158,61b3a0af8f1616b3e9d1,"Then his family moved to Plant City, where the young George was confronted by ""this civil war"" of segregation vs. integration.","['Then', 'his', 'family', 'moved', 'to', 'Plant', 'City', ',', 'where', 'the', 'young', 'George', 'was', 'confronted', 'by', '``', 'this', 'civil', 'war', ""''"", 'of', 'segregation', 'vs.', 'integration', '.']",11,11,5,6,,,,,
eng-NG-31-142091-9997468,61b3a0af8fbdc28bebf4,"Mr. DeBlanc, a native of Lockport, La., left active military service after the war, received a doctorate in education from McNeese State University and taught mathematics and science in St. Martinville.","['Mr.', 'DeBlanc', ',', 'a', 'native', 'of', 'Lockport', ',', 'La.', ',', 'left', 'active', 'military', 'service', 'after', 'the', 'war', ',', 'received', 'a', 'doctorate', 'in', 'education', 'from', 'McNeese', 'State', 'University', 'and', 'taught', 'mathematics', 'and', 'science', 'in', 'St.', 'Martinville', '.']",1,1,6,6,,,,,
